row_no,item_of_work,unit,qty,rate,amount,remarks,_source_file,_folder,_project
Bill No:,RB-SAT-C006-02,,,,,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
Date:,2013/05/30,,,,,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
Project:,SATTI_PLAZA,,,,,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
Contractor:,Qamar Civil Engineers,,,,,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
Scope:,Civil Works,,,,,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
Contract Value:,14638246.67,,,,,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
WORK DONE THIS PERIOD,,,,,,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
1,Plastering,sft,2075.6,1115.0,2314294.0,Verified,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
2,Window Frame,nos,"1,544/-",681.0,1051395.9,Disputed,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
3,Electrical Wiring,point,3021.4,649.0,1960888.6,Verified,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
4,Painting,sft,2259.9,605.0,1367239.5,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
5,Plumbing Fixture,nos,,1764.0,7383222.0,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
6,Brick Masonry,cft,3031.1,1219.0,3694910.9,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
7,RCC M20,cft,4412.9,1477.0,,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
8,Flooring,sft,"3,804/-",,4343711.2,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
,,,,,2085493.51,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
,,,,,5789901.05,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
,,,,,208549.35,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
,,,,,1876944.16,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
Prepared:,,Checked:,,,,,contractor_bills\SATTI_PLAZA_C006_RunBill_02.xlsx,contractor_bills,SATTI_PLAZA
