row_no,item_of_work,unit,qty,rate,amount,remarks,_source_file,_folder,_project
Bill No:,RB-SAT-C002-06,,,,,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
Date:,2007/10/17,,,,,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
Project:,SATTI_MALL,,,,,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
Contractor:,Iqbal Electrical Contractors,,,,,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
Scope:,Electrical,,,,,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
Contract Value:,4785438.99,,,,,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
WORK DONE THIS PERIOD,,,,,,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
1,Plastering,sft,2803.6,2347.0,6580049.2,Disputed,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
2,RCC M20,cft,3204.8,1170.0,3749616.0,As per BOQ,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
3,Flooring,sft,1554.4,2360.0,3668384.0,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
4,Window Frame,nos,3254.4,2251.0,7325654.4,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
5,Plumbing Fixture,nos,4904.9,2079.0,10197287.1,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
,,,,,502122.11,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
,,,,,1793033.27,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
,,,,,50212.21,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
,,,,,451910.0,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
Prepared:,,Checked:,,,,,contractor_bills\SATTI_MALL_C002_RunBill_06.xlsx,contractor_bills,SATTI_MALL
