row_no,item_of_work,unit,qty,rate,amount,remarks,_source_file,_folder,_project
Bill No:,RB-SAT-C002-04,,,,,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
Date:,31-Aug-2017,,,,,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
Project:,SATTI_APTS,,,,,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
Contractor:,Iqbal Electrical Contractors,,,,,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
Scope:,Electrical,,,,,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
Contract Value:,5163948.79,,,,,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
WORK DONE THIS PERIOD,,,,,,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
1,Plumbing Fixture,nos,"PKR 4,613",758.0,3496654.0,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
2,Brick Masonry,cft,2509,222.0,556998.0,As per BOQ,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
3,Window Frame,nos,1799,,4369771.0,Verified,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
4,Door Frame,nos,,772.0,74729.6,As per BOQ,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
5,Plastering,sft,1666.8,1395.0,2325186.0,Verified,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
,,,,,728537.0,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
,,,,,3410347.95,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
,,,,,72853.73,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
,,,,,655683.5700000001,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
Prepared:,,Checked:,,,,,contractor_bills\SATTI_APTS_C002_RunBill_04.xlsx,contractor_bills,SATTI_APTS
