date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2011-08-01,Petrol,PC-268,,7289.0,3640.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-02,Misc Stationery,PC-170,,6331.0,-2691.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-03,Misc Stationery,PC-904,,6629.0,,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-04,Newspaper,PC-523,2434.0,,-6886.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-05,Tea & Refreshment,PC-256,5656.0,,-1230.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-06,Newspaper,PC-967,,8010.0,-9240.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-07,Misc Stationery,PC-325,,1699.0,-10939.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-08,Misc Stationery,PC-935,4094.0,,-6845.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-09,Garbage Removal,PC-434,,13951.0,-20796.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-10,Water Supply,PC-734,,10140.0,-30936.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-11,Petrol,PC-042,,1618.0,-32554.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-12,Tea & Refreshment,PC-040,,,-20167.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-13,Garbage Removal,PC-859,,5374.0,-25541.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-14,Site Cleaning,PC-633,,11546.0,-37087.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-15,Site Cleaning,PC-632,,10609.0,-47696.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-16,Garbage Removal,PC-516,,,-51086.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-17,Phone Balance,PC-750,,9487.0,-60573.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-18,Postage,PC-770,1337.0,,-59236.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-19,Phone Balance,PC-295,8336.0,,-50900.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-20,Phone Balance,PC-245,,,-55281.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
2011-08-21,Rickshaw Fare,PC-255,2069.0,,-53212.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
Closing Balance:,,,,,0.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2011.xlsx,petty_cash,SATTI_PLAZA
