date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2017-03-01,Emergency Repair,PC-640,,2599.0,33255.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-02,Postage,PC-055,,14046.0,19209.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-03,Phone Balance,PC-001,,4184.0,15025.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-04,Photocopies,PC-290,,10775.0,4250.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-05,Security Tip,PC-712,,4938.0,-688.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-06,Security Tip,PC-494,,14136.0,-14824.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-07,Rickshaw Fare,PC-134,,6375.0,,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-08,Photocopies,PC-023,,7765.0,-28964.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-09,Small Tool Purchase,PC-614,,1328.0,,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-10,Petrol,PC-924,2857.0,,-27435.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-11,Small Tool Purchase,PC-043,3434.0,,-24001.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-12,Garbage Removal,PC-825,1458.0,,-22543.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-13,Newspaper,PC-237,,11122.0,-33665.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-14,Rickshaw Fare,PC-256,,8031.0,-41696.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-15,Tea & Refreshment,PC-646,2875.0,,-38821.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-16,Tea & Refreshment,PC-749,,8389.0,-47210.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-17,Phone Balance,PC-743,,13961.0,-61171.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-18,Misc Stationery,PC-874,,7064.0,-68235.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-19,Rickshaw Fare,PC-339,,5485.0,-73720.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-20,Postage,PC-339,,7663.0,-81383.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-21,Courier Charges,PC-111,,11138.0,-92521.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
2017-03-22,Misc Stationery,PC-843,,5698.0,-98219.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,0.0,petty_cash\SATTI_APTS_PettyCash_Mar2017.xlsx,petty_cash,SATTI_APTS
