date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2011-04-01,Security Tip,PC-334,,13295.0,16653.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-02,Water Supply,PC-298,,4464.0,12189.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-03,Postage,PC-953,,12790.0,-601.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-04,Misc Stationery,PC-378,,11649.0,-12250.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-05,Water Supply,PC-138,,,-19965.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-06,Security Tip,PC-463,,6816.0,-26781.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-07,Site Cleaning,PC-291,,13133.0,-39914.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-08,Water Supply,PC-601,,12803.0,-52717.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-09,Phone Balance,PC-064,,770.0,-53487.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-10,Small Tool Purchase,PC-853,,14752.0,-68239.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-11,Water Supply,PC-866,,4124.0,-72363.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-12,Petrol,PC-675,,5246.0,,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-13,Garbage Removal,PC-031,,3471.0,-81080.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-14,Tea & Refreshment,PC-385,,11067.0,,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-15,Photocopies,PC-696,,2465.0,,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-16,Site Cleaning,PC-972,4389.0,,-90223.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-17,Newspaper,PC-839,13615.0,,-76608.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-18,Emergency Repair,PC-297,,8424.0,-85032.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-19,Petrol,PC-821,,5580.0,-90612.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-20,Misc Stationery,PC-209,,14554.0,-105166.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-21,Emergency Repair,PC-425,,14564.0,-119730.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-22,Tea & Refreshment,PC-309,,5471.0,-125201.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-23,Tea & Refreshment,PC-301,,11435.0,-136636.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-24,Small Tool Purchase,PC-329,,,-146907.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-25,Misc Stationery,PC-401,,8829.0,-155736.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-26,Misc Stationery,PC-892,,10288.0,-166024.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
2011-04-27,Garbage Removal,PC-531,,14344.0,-180368.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
Closing Balance:,,,,,0.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2011.xlsx,petty_cash,SATTI_PLAZA
