date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2018-05-01,Site Cleaning,PC-616,,3106.0,6554.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-02,Rickshaw Fare,PC-065,,,-3441.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-03,Postage,PC-038,,11127.0,-14568.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-04,Water Supply,PC-459,8456.0,,-6112.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-05,Newspaper,PC-397,,,-6849.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-06,Security Tip,PC-073,,4939.0,-11788.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-07,Postage,PC-838,3344.0,,-8444.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-08,Newspaper,PC-200,,10103.0,-18547.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-09,Emergency Repair,PC-583,,2584.0,-21131.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-10,Tea & Refreshment,PC-185,,6826.0,-27957.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-11,Courier Charges,PC-357,265.0,,-27692.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-12,Security Tip,PC-108,3504.0,,-24188.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-13,Phone Balance,PC-416,6678.0,,-17510.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-14,Security Tip,PC-833,10624.0,,-6886.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-15,Tea & Refreshment,PC-944,,13144.0,-20030.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-16,Rickshaw Fare,PC-035,,12097.0,-32127.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-17,Tea & Refreshment,PC-215,10258.0,,-21869.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-18,Security Tip,PC-659,,1839.0,-23708.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-19,Site Cleaning,PC-350,,2790.0,-26498.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-20,Security Tip,PC-425,,4371.0,-30869.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-21,Site Cleaning,PC-235,11227.0,,,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-22,Emergency Repair,PC-305,,4647.0,-24289.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-23,Site Cleaning,PC-143,,14750.0,-39039.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-24,Water Supply,PC-116,,14514.0,-53553.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-25,Courier Charges,PC-323,,1725.0,-55278.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-26,Site Cleaning,PC-077,,8243.0,-63521.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
2018-05-27,Newspaper,PC-378,,14899.0,-78420.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,0.0,petty_cash\SATTI_APTS_PettyCash_May2018.xlsx,petty_cash,SATTI_APTS
