date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2015-03-01,Tea & Refreshment,PC-513,5421.0,,21748.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-02,Rickshaw Fare,PC-338,,8875.0,12873.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-03,Postage,PC-551,,4455.0,8418.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-04,Photocopies,PC-480,,7417.0,1001.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-05,Newspaper,PC-717,6581.0,,7582.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-06,Security Tip,PC-550,,2718.0,4864.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-07,Rickshaw Fare,PC-036,,11820.0,-6956.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-08,Petrol,PC-208,,12940.0,,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-09,Tea & Refreshment,PC-199,,4003.0,,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-10,Misc Stationery,PC-841,,13487.0,-37386.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-11,Rickshaw Fare,PC-685,13059.0,,-24327.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-12,Phone Balance,PC-328,,5278.0,-29605.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-13,Site Cleaning,PC-077,,,-23593.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-14,Water Supply,PC-977,,5327.0,-28920.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-15,Small Tool Purchase,PC-205,,8664.0,-37584.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-16,Site Cleaning,PC-993,3775.0,,-33809.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-17,Newspaper,PC-209,,13176.0,-46985.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-18,Water Supply,PC-551,,10717.0,-57702.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-19,Site Cleaning,PC-968,,13867.0,-71569.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-20,Postage,PC-114,9298.0,,-62271.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
2015-03-21,Garbage Removal,PC-618,12939.0,,-49332.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,0.0,petty_cash\SATTI_APTS_PettyCash_Mar2015.xlsx,petty_cash,SATTI_APTS
