date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2007-09-01,Water Supply,PC-264,,12200.0,-7141.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-02,Petrol,PC-370,,13217.0,-20358.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-03,Misc Stationery,PC-913,,6592.0,-26950.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-04,Emergency Repair,PC-977,,4144.0,-31094.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-05,Photocopies,PC-926,,,-43885.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-06,Site Cleaning,PC-609,,4114.0,-47999.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-07,Security Tip,PC-072,,4398.0,-52397.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-08,Phone Balance,PC-824,,6656.0,-59053.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-09,Small Tool Purchase,PC-269,,5998.0,-65051.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-10,Misc Stationery,PC-242,,3192.0,-68243.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-11,Site Cleaning,PC-458,,3381.0,-71624.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-12,Misc Stationery,PC-876,,8016.0,-79640.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-13,Newspaper,PC-703,,11410.0,,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-14,Security Tip,PC-541,,10948.0,-101998.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-15,Security Tip,PC-937,1461.0,,-100537.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-16,Misc Stationery,PC-905,,9076.0,-109613.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-17,Misc Stationery,PC-504,,1825.0,-111438.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-18,Newspaper,PC-105,,14488.0,-125926.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-19,Garbage Removal,PC-513,,7574.0,-133500.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-20,Phone Balance,PC-593,,14692.0,-148192.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
2007-09-21,Site Cleaning,PC-122,,12706.0,-160898.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
Closing Balance:,,,,,0.0,petty_cash\SATTI_MALL_PettyCash_Sep2007.xlsx,petty_cash,SATTI_MALL
