date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2011-06-01,Courier Charges,PC-379,1359.0,,41911.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-02,Postage,PC-726,,918.0,40993.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-03,Petrol,PC-249,,14118.0,,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-04,Misc Stationery,PC-557,10103.0,,36978.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-05,Courier Charges,PC-574,,14915.0,22063.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-06,Small Tool Purchase,PC-102,,14099.0,7964.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-07,Garbage Removal,PC-280,,3877.0,4087.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-08,Water Supply,PC-095,,4625.0,-538.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-09,Rickshaw Fare,PC-153,,4523.0,-5061.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-10,Newspaper,PC-573,,4013.0,-9074.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-11,Petrol,PC-417,,9069.0,-18143.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-12,Water Supply,PC-563,,1575.0,-19718.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-13,Rickshaw Fare,PC-398,,8584.0,-28302.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-14,Security Tip,PC-625,,4007.0,-32309.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-15,Emergency Repair,PC-335,,3890.0,-36199.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-16,Rickshaw Fare,PC-011,,3101.0,-39300.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-17,Small Tool Purchase,PC-962,,364.0,-39664.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-18,Petrol,PC-684,,5951.0,-45615.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-19,Photocopies,PC-860,14798.0,,-30817.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-20,Newspaper,PC-999,,11627.0,-42444.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-21,Tea & Refreshment,PC-232,,2949.0,-45393.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-22,Petrol,PC-692,,4194.0,-49587.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-23,Garbage Removal,PC-534,,4652.0,-54239.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-24,Site Cleaning,PC-599,,11851.0,-66090.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-25,Newspaper,PC-409,,11678.0,-77768.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
2011-06-26,Phone Balance,PC-515,,12420.0,-90188.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
Closing Balance:,,,,,0.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2011.xlsx,petty_cash,SATTI_PLAZA
