date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2006-11-01,Emergency Repair,PC-986,,412.0,44644.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-02,Courier Charges,PC-777,,5944.0,38700.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-03,Emergency Repair,PC-195,,6644.0,32056.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-04,Small Tool Purchase,PC-609,,6120.0,25936.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-05,Petrol,PC-379,,,25056.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-06,Tea & Refreshment,PC-162,,10320.0,14736.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-07,Courier Charges,PC-735,,2156.0,12580.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-08,Site Cleaning,PC-848,,5235.0,7345.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-09,Small Tool Purchase,PC-858,,11228.0,-3883.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-10,Site Cleaning,PC-979,2860.0,,-1023.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-11,Water Supply,PC-919,5528.0,,4505.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-12,Rickshaw Fare,PC-381,1962.0,,6467.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-13,Newspaper,PC-153,,3603.0,2864.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-14,Courier Charges,PC-905,,298.0,2566.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-15,Misc Stationery,PC-743,,13359.0,-10793.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-16,Rickshaw Fare,PC-883,,12022.0,-22815.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-17,Rickshaw Fare,PC-712,,7778.0,-30593.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-18,Phone Balance,PC-606,,13164.0,-43757.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
2006-11-19,Courier Charges,PC-951,,11394.0,-55151.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
Closing Balance:,,,,,0.0,petty_cash\SATTI_MALL_PettyCash_Nov2006.xlsx,petty_cash,SATTI_MALL
