date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2012-04-01,Petrol,PC-544,,4950.0,25030.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-02,Misc Stationery,PC-338,,5734.0,19296.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-03,Newspaper,PC-284,2209.0,,21505.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-04,Photocopies,PC-572,,2034.0,19471.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-05,Site Cleaning,PC-126,,4498.0,14973.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-06,Misc Stationery,PC-085,,2234.0,12739.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-07,Emergency Repair,PC-251,,14004.0,-1265.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-08,Security Tip,PC-777,,6703.0,-7968.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-09,Phone Balance,PC-743,,10452.0,-18420.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-10,Garbage Removal,PC-129,,3217.0,-21637.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-11,Small Tool Purchase,PC-948,,5376.0,-27013.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-12,Postage,PC-145,,,-27682.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-13,Misc Stationery,PC-390,,11049.0,-38731.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-14,Photocopies,PC-904,,14879.0,,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-15,Garbage Removal,PC-847,8130.0,,-45480.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-16,Tea & Refreshment,PC-410,,4868.0,-50348.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-17,Rickshaw Fare,PC-273,,9720.0,-60068.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-18,Security Tip,PC-499,4638.0,,-55430.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-19,Security Tip,PC-599,,5362.0,-60792.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-20,Courier Charges,PC-518,7964.0,,-52828.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-21,Newspaper,PC-117,,14083.0,-66911.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-22,Site Cleaning,PC-460,,8876.0,-75787.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-23,Courier Charges,PC-092,,9586.0,-85373.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-24,Petrol,PC-055,6979.0,,-78394.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-25,Garbage Removal,PC-704,,12655.0,-91049.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
2012-04-26,Rickshaw Fare,PC-427,,13647.0,,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
Closing Balance:,,,,,0.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2012.xlsx,petty_cash,SATTI_PLAZA
