date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2014-04-01,Phone Balance,PC-570,,14536.0,33103.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-02,Security Tip,PC-886,,7759.0,25344.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-03,Postage,PC-078,,6808.0,18536.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-04,Newspaper,PC-155,,6664.0,11872.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-05,Postage,PC-461,,3695.0,8177.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-06,Photocopies,PC-286,,975.0,7202.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-07,Newspaper,PC-687,,4136.0,3066.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-08,Garbage Removal,PC-450,,14736.0,-11670.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-09,Postage,PC-206,,7341.0,-19011.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-10,Emergency Repair,PC-594,,5724.0,-24735.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-11,Tea & Refreshment,PC-854,,2266.0,-27001.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-12,Photocopies,PC-481,,14239.0,-41240.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-13,Garbage Removal,PC-496,5590.0,,,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-14,Emergency Repair,PC-350,,598.0,-36248.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-15,Site Cleaning,PC-240,,8887.0,,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-16,Tea & Refreshment,PC-595,,5834.0,-50969.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-17,Phone Balance,PC-831,,5138.0,-56107.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-18,Tea & Refreshment,PC-208,14315.0,,-41792.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-19,Site Cleaning,PC-670,,9626.0,-51418.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-20,Rickshaw Fare,PC-632,,14056.0,-65474.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
2014-04-21,Security Tip,PC-989,,12080.0,-77554.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
Closing Balance:,,,,,0.0,petty_cash\SATTI_PLAZA_PettyCash_Apr2014.xlsx,petty_cash,SATTI_PLAZA
