date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2016-11-01,Photocopies,PC-062,,1870.0,26145.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-02,Rickshaw Fare,PC-145,,9333.0,16812.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-03,Postage,PC-834,,5835.0,10977.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-04,Garbage Removal,PC-064,,2626.0,8351.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-05,Petrol,PC-015,,2219.0,6132.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-06,Small Tool Purchase,PC-940,10642.0,,16774.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-07,Water Supply,PC-949,,2711.0,14063.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-08,Site Cleaning,PC-676,,4244.0,9819.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-09,Emergency Repair,PC-624,,,2370.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-10,Postage,PC-481,,7584.0,-5214.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-11,Phone Balance,PC-445,,3293.0,-8507.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-12,Misc Stationery,PC-620,5661.0,,-2846.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-13,Security Tip,PC-868,,11624.0,-14470.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-14,Water Supply,PC-027,,12166.0,-26636.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-15,Newspaper,PC-987,,6265.0,-32901.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
2016-11-16,Rickshaw Fare,PC-693,,3330.0,-36231.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,0.0,petty_cash\SATTI_APTS_PettyCash_Nov2016.xlsx,petty_cash,SATTI_APTS
