date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2012-08-01,Security Tip,PC-526,1445.0,,19504.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-02,Courier Charges,PC-292,,,16498.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-03,Photocopies,PC-841,1986.0,,18484.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-04,Postage,PC-924,,2452.0,16032.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-05,Small Tool Purchase,PC-984,,14699.0,1333.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-06,Small Tool Purchase,PC-151,,,36.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-07,Phone Balance,PC-909,9999.0,,10035.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-08,Rickshaw Fare,PC-711,6362.0,,16397.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-09,Photocopies,PC-737,,3033.0,13364.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-10,Small Tool Purchase,PC-323,3022.0,,16386.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-11,Photocopies,PC-909,,8098.0,8288.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-12,Water Supply,PC-129,,14598.0,-6310.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-13,Petrol,PC-489,,6039.0,-12349.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-14,Photocopies,PC-321,,348.0,-12697.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-15,Small Tool Purchase,PC-435,,2552.0,-15249.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-16,Emergency Repair,PC-138,,639.0,,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-17,Newspaper,PC-605,,14018.0,-29906.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
2012-08-18,Petrol,PC-932,,6514.0,-36420.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
Closing Balance:,,,,,0.0,petty_cash\SATTI_PLAZA_PettyCash_Aug2012.xlsx,petty_cash,SATTI_PLAZA
