date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2016-07-01,Photocopies,PC-470,,7630.0,18714.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-02,Site Cleaning,PC-718,9504.0,,28218.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-03,Tea & Refreshment,PC-916,13537.0,,41755.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-04,Water Supply,PC-621,,6471.0,35284.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-05,Photocopies,PC-694,,4433.0,30851.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-06,Emergency Repair,PC-694,,11430.0,19421.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-07,Petrol,PC-678,11049.0,,30470.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-08,Security Tip,PC-232,3884.0,,34354.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-09,Photocopies,PC-058,5978.0,,40332.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-10,Courier Charges,PC-269,,11737.0,28595.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-11,Garbage Removal,PC-706,,,25491.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-12,Security Tip,PC-541,,2736.0,22755.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-13,Rickshaw Fare,PC-283,6999.0,,29754.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-14,Newspaper,PC-966,13635.0,,43389.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-15,Courier Charges,PC-479,,1444.0,41945.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
2016-07-16,Phone Balance,PC-657,,,33344.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,33344.0,petty_cash\SATTI_APTS_PettyCash_Jul2016.xlsx,petty_cash,SATTI_APTS
