date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2013-06-01,Newspaper,PC-328,,11385.0,9772.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-02,Garbage Removal,PC-529,11431.0,,21203.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-03,Security Tip,PC-539,,14522.0,6681.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-04,Garbage Removal,PC-748,,9736.0,-3055.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-05,Tea & Refreshment,PC-467,,663.0,-3718.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-06,Emergency Repair,PC-634,,521.0,-4239.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-07,Rickshaw Fare,PC-413,,11778.0,-16017.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-08,Garbage Removal,PC-967,,10454.0,-26471.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-09,Small Tool Purchase,PC-438,,14786.0,-41257.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-10,Petrol,PC-130,,4247.0,-45504.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-11,Rickshaw Fare,PC-577,,1078.0,-46582.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-12,Small Tool Purchase,PC-475,,14699.0,-61281.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-13,Tea & Refreshment,PC-710,7056.0,,-54225.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-14,Photocopies,PC-316,,7061.0,-61286.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-15,Security Tip,PC-495,,14880.0,-76166.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-16,Misc Stationery,PC-655,,1086.0,-77252.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-17,Emergency Repair,PC-476,,14743.0,-91995.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-18,Photocopies,PC-268,,8930.0,,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-19,Small Tool Purchase,PC-125,,4381.0,-105306.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
2013-06-20,Emergency Repair,PC-296,7773.0,,-97533.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
Closing Balance:,,,,,0.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2013.xlsx,petty_cash,SATTI_PLAZA
