date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2015-07-01,Security Tip,PC-619,2148.0,,46953.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-02,Photocopies,PC-453,9088.0,,56041.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-03,Newspaper,PC-943,,4863.0,51178.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-04,Petrol,PC-963,,,,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-05,Security Tip,PC-670,,10652.0,51669.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-06,Security Tip,PC-258,10814.0,,62483.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-07,Misc Stationery,PC-844,,4494.0,57989.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-08,Rickshaw Fare,PC-151,,8906.0,49083.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-09,Phone Balance,PC-645,,,39536.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-10,Misc Stationery,PC-327,,10823.0,28713.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-11,Garbage Removal,PC-457,,13556.0,15157.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-12,Misc Stationery,PC-554,13757.0,,28914.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-13,Tea & Refreshment,PC-682,842.0,,29756.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-14,Petrol,PC-661,,11017.0,18739.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-15,Petrol,PC-124,,,13068.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-16,Misc Stationery,PC-297,,9882.0,3186.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-17,Security Tip,PC-388,,10734.0,-7548.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-18,Small Tool Purchase,PC-292,,12864.0,-20412.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-19,Site Cleaning,PC-124,,11076.0,-31488.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-20,Security Tip,PC-528,,11393.0,-42881.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-21,Newspaper,PC-396,,6059.0,-48940.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-22,Emergency Repair,PC-422,,6244.0,-55184.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-23,Misc Stationery,PC-723,,13792.0,-68976.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-24,Water Supply,PC-279,12677.0,,-56299.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-25,Garbage Removal,PC-131,2564.0,,-53735.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-26,Newspaper,PC-378,,13784.0,-67519.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
2015-07-27,Petrol,PC-047,7373.0,,-60146.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
Closing Balance:,,,,,0.0,petty_cash\SATTI_APTS_PettyCash_Jul2015.xlsx,petty_cash,SATTI_APTS
