date,description,doc_no,credit,debit,balance,_source_file,_folder,_project
2012-06-01,Rickshaw Fare,PC-005,3899.0,,44586.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-02,Misc Stationery,PC-283,,10063.0,34523.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-03,Site Cleaning,PC-854,,9438.0,25085.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-04,Emergency Repair,PC-811,,6373.0,18712.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-05,Postage,PC-793,,962.0,,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-06,Emergency Repair,PC-756,4044.0,,21794.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-07,Courier Charges,PC-500,4508.0,,26302.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-08,Petrol,PC-260,9189.0,,35491.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-09,Courier Charges,PC-197,,5169.0,30322.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-10,Photocopies,PC-531,,12094.0,18228.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-11,Petrol,PC-714,,5065.0,13163.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-12,Newspaper,PC-383,,9267.0,,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-13,Water Supply,PC-823,5072.0,,,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
2012-06-14,Newspaper,PC-703,,12969.0,,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
Closing Balance:,,,,,0.0,petty_cash\SATTI_PLAZA_PettyCash_Jun2012.xlsx,petty_cash,SATTI_PLAZA
